x,y,z,id
-0.15,-0.08,1.28,27
-0.14,-0.15,0.91,27
-0.14,-0.32,0.35,27
-0.09,-0.5,0.33,27
-0.02,-0.94,0.59,27
-0.03,-1.09,0.69,27
-0.02,-1.0,0.62,27
0.01,-0.78,0.52,27
0.13,-0.2,0.43,27
0.17,0.02,0.51,27
0.17,0.16,0.83,27
0.14,0.11,1.0,27
0.11,-0.05,1.21,27
0.1,-0.14,1.24,27
0.09,-0.21,1.2,27
0.1,-0.19,1.15,27
0.1,-0.17,1.1,27
0.08,-0.18,1.06,27
0.09,-0.17,0.9,27
0.09,-0.14,0.81,27
0.12,-0.14,0.7,27
0.12,-0.2,0.71,27
0.1,-0.4,0.85,27
0.1,-0.45,0.95,27
0.1,-0.26,1.17,27
0.09,-0.09,1.24,27
0.09,0.06,1.27,27
0.04,-0.14,1.16,27
0.05,-0.29,1.07,27
0.06,-0.36,0.92,27
0.07,-0.24,0.95,27
0.08,0.02,1.14,27
0.08,0.09,1.16,27
0.07,0.08,1.06,27
0.06,-0.0,0.98,27
0.07,-0.19,0.91,27
0.07,-0.23,0.94,27
0.09,-0.14,0.99,27
0.11,-0.05,0.97,27
0.17,0.48,1.66,28
0.13,0.47,1.73,28
0.08,0.47,1.86,28
0.05,0.48,1.93,28
0.0,0.47,1.92,28
-0.03,0.44,1.79,28
-0.11,0.2,1.17,28
-0.13,0.01,0.76,28
-0.13,-0.36,0.03,28
-0.12,-0.55,-0.24,28
-0.12,-1.06,-0.69,28
-0.16,-1.35,-0.85,28
-0.28,-1.74,-1.2,28
-0.32,-1.79,-1.41,28
-0.36,-1.78,-1.82,28
-0.47,-1.8,-1.93,28
-0.99,-1.88,-1.49,28
-1.53,-1.11,0.53,28
-2.91,0.12,2.26,28
-4.0,2.75,4.0,28
-3.35,3.24,4.0,28
-1.1,2.8,3.95,28
-1.16,2.26,3.57,28
-2.23,0.94,0.63,28
-2.58,0.15,-0.89,28
-2.8,-2.12,-2.28,28
-2.52,-3.38,-2.45,28
-0.71,-4.0,-2.55,28
0.12,-3.94,-2.11,28
-1.24,-1.42,0.72,28
-2.73,0.25,2.41,28
-2.91,2.22,4.0,28
-1.42,2.56,4.0,28
-0.11,2.5,3.58,28
-0.82,1.86,2.3,28
-2.07,-0.14,-0.99,28
-1.94,-1.24,-1.89,28
-0.33,-3.02,-2.4,28
0.42,-3.26,-2.03,28
0.12,-1.89,0.21,28
-0.48,-0.9,1.51,28
-0.52,0.52,3.08,28
-0.1,0.98,3.15,28
0.27,1.22,2.03,28
0.22,0.89,1.28,28
0.13,-0.07,0.51,28
0.14,-0.43,0.43,28
0.2,-0.71,0.38,28
0.2,-0.56,0.37,28
0.17,-0.47,0.49,28
0.09,-0.32,1.36,28
0.07,-0.19,1.91,28
0.12,0.25,2.26,28
0.17,0.45,1.91,28
0.19,0.38,0.87,28
0.2,0.15,0.53,28
0.2,-0.32,0.34,28
0.19,-0.5,0.4,28
0.18,-0.65,0.71,28
0.17,-0.59,0.89,28
0.18,-0.26,1.12,28
0.2,-0.07,1.14,28
0.22,0.18,1.13,28
0.23,0.2,1.11,28
0.21,0.0,1.06,28
0.2,-0.15,1.01,28
0.19,-0.33,0.95,28
0.19,-0.33,0.92,28
0.2,-0.23,0.87,28
0.21,-0.18,0.87,28
0.21,-0.16,0.91,28
0.21,-0.16,0.95,28
0.21,-0.12,0.99,28
0.21,-0.1,1.01,28
0.2,-0.11,1.07,28
0.19,-0.13,1.1,28
0.19,-0.16,1.05,28
0.2,-0.16,0.98,28
0.21,-0.17,0.85,28
0.2,-0.18,0.89,28
0.2,-0.17,0.94,28
0.18,-0.16,1.05,28
0.18,-0.17,1.09,28
0.18,-0.16,1.09,28
0.18,-0.15,1.04,28
0.19,-0.15,0.93,28
0.19,-0.16,0.91,28
0.19,-0.16,0.97,28
0.19,-0.16,1.01,28
0.2,-0.14,1.04,28
0.2,-0.13,1.01,28
0.2,-0.19,0.91,28
0.19,-0.22,0.89,28
0.19,-0.24,0.89,28
0.19,-0.24,0.9,28
0.19,-0.2,0.98,28
0.19,-0.14,1.03,28
0.19,-0.03,1.1,28
0.19,-0.03,1.07,28
0.19,-0.17,0.95,28
-0.03,0.34,2.14,29
-0.09,0.38,1.36,29
-0.16,0.26,0.77,29
-0.32,-0.39,-0.41,29
-0.42,-0.96,-0.84,29
-0.53,-2.33,-1.3,29
-0.28,-3.46,-1.47,29
-0.23,-3.66,-1.45,29
-0.85,-2.87,-0.28,29
-1.39,-1.96,0.82,29
-2.3,0.1,2.8,29
-2.39,1.39,3.4,29
-1.58,3.79,4.0,29
-0.96,4.0,4.0,29
-0.59,3.69,2.82,29
-0.8,2.77,1.8,29
-1.12,0.48,0.29,29
-1.15,-0.54,-0.07,29
-0.86,-2.33,-0.35,29
-0.6,-3.04,-0.38,29
-0.29,-3.53,-0.27,29
-0.27,-3.13,-0.22,29
-0.35,-1.42,-0.05,29
-0.36,-0.61,0.25,29
-0.62,0.47,1.55,29
-0.83,0.91,2.48,29
-0.63,1.73,4.0,29
-0.29,2.0,4.0,29
-0.25,1.71,2.46,29
-0.43,1.17,1.28,29
-0.48,-0.06,-0.12,29
-0.36,-0.65,-0.37,29
-0.11,-1.65,-0.48,29
-0.03,-1.96,-0.43,29
0.01,-1.98,-0.2,29
-0.0,-1.62,0.03,29
-0.08,-0.56,0.87,29
-0.2,0.3,1.99,29
-0.16,0.6,2.45,29
0.07,0.97,2.56,29
0.11,0.98,2.09,29
0.06,0.43,0.9,29
0.03,0.02,0.56,29
0.06,-0.65,0.42,29
0.09,-0.84,0.47,29
0.14,-0.92,0.63,29
0.14,-0.79,0.7,29
0.17,-0.35,0.81,29
0.18,-0.13,0.9,29
0.17,0.11,1.16,29
0.17,0.13,1.29,29
0.18,0.04,1.36,29
0.19,-0.04,1.25,29
0.17,-0.23,0.9,29
0.16,-0.31,0.78,29
0.13,-0.42,0.74,29
0.12,-0.42,0.79,29
0.12,-0.36,0.95,29
0.13,-0.31,1.02,29
0.16,-0.19,1.04,29
0.18,-0.15,1.01,29
0.2,-0.13,0.96,29
0.2,-0.15,0.95,29
0.19,-0.25,0.96,29
0.18,-0.27,0.96,29
0.17,-0.25,0.93,29
0.16,-0.23,0.94,29
0.15,-0.22,1.01,29
0.15,-0.25,1.03,29
0.15,-0.25,1.0,29
0.17,-0.21,0.92,29
0.18,-0.18,0.93,29
0.18,-0.19,1.02,29
0.17,-0.23,1.05,29
0.16,-0.28,1.01,29
0.16,-0.27,0.96,29
0.17,-0.18,0.92,29
0.17,-0.14,0.94,29
0.17,-0.13,1.03,29
0.16,-0.17,1.06,29
0.15,-0.26,1.08,29
0.15,-0.27,1.05,29
0.17,-0.23,0.93,29
0.18,-0.2,0.87,29
0.19,-0.18,0.84,29
0.19,-0.2,0.87,29
0.18,-0.25,0.95,29
0.18,-0.26,0.99,29
0.17,-0.29,1.02,29
0.17,-0.31,0.98,29
0.18,-0.27,0.86,29
0.18,-0.24,0.84,29
0.18,-0.15,0.96,29
0.17,-0.14,1.05,29
0.16,-0.19,1.13,29
0.16,-0.23,1.08,29
0.17,-0.29,0.93,29
0.18,-0.29,0.88,29
0.18,-0.24,0.88,29
0.17,-0.17,1.01,29
0.24,-0.3,1.18,30
0.21,-0.07,1.51,30
0.19,0.04,1.58,30
0.19,0.03,1.21,30
0.18,-0.17,0.86,30
0.17,-0.71,0.43,30
0.18,-0.85,0.38,30
0.25,-0.7,0.56,30
0.28,-0.46,0.74,30
0.33,-0.11,1.27,30
0.31,-0.09,1.51,30
0.23,-0.31,1.56,30
0.11,-0.44,1.29,30
-0.1,-0.77,0.15,30
-0.35,-1.21,-0.58,30
-1.33,-3.0,-1.66,30
-1.51,-3.89,-1.82,30
-0.74,-3.83,-1.05,30
-0.47,-2.57,-0.22,30
-2.5,1.41,1.99,30
-3.86,3.14,3.33,30
-2.47,4.0,4.0,30
-1.1,4.0,4.0,30
-0.95,3.36,2.85,30
-1.61,2.21,1.11,30
-2.36,-0.85,-1.75,30
-2.19,-2.36,-2.26,30
-0.81,-4.0,-2.07,30
-0.14,-3.74,-1.09,30
-0.22,-2.69,-0.52,30
-1.14,-0.11,1.16,30
-1.81,0.77,2.35,30
-1.81,1.9,4.0,30
-1.2,2.25,4.0,30
-0.41,2.13,3.88,30
-0.62,1.71,3.25,30
-1.13,0.49,0.86,30
-1.13,-0.12,-0.09,30
-0.89,-1.36,-1.17,30
-0.68,-2.01,-1.46,30
-0.21,-2.85,-1.65,30
-0.04,-2.82,-1.49,30
0.02,-1.69,-0.48,30
-0.09,-0.93,0.2,30
-0.72,0.17,1.81,30
-0.83,0.47,2.67,30
-0.2,0.87,3.59,30
0.02,1.0,3.3,30
-0.04,0.71,1.75,30
-0.1,0.31,1.11,30
-0.07,-0.45,0.61,30
-0.02,-0.69,0.52,30
0.08,-0.89,0.34,30
0.11,-0.91,0.29,30
0.14,-0.79,0.41,30
0.14,-0.62,0.61,30
0.14,-0.21,1.11,30
0.15,-0.04,1.29,30
0.17,0.15,1.41,30
0.17,0.1,1.22,30
0.15,-0.02,1.07,30
0.12,-0.33,0.93,30
0.11,-0.43,0.94,30
0.12,-0.47,0.94,30
0.13,-0.42,0.87,30
0.16,-0.29,0.72,30
0.17,-0.25,0.72,30
0.17,-0.18,0.98,30
0.17,-0.17,1.14,30
0.16,-0.17,1.27,30
0.15,-0.18,1.2,30
0.16,-0.21,0.93,30
0.17,-0.24,0.83,30
0.18,-0.29,0.77,30
0.18,-0.29,0.78,30
0.18,-0.29,0.82,30
0.17,-0.28,0.83,30
0.16,-0.26,0.85,30
0.16,-0.25,0.91,30
0.14,-0.23,1.21,30
0.14,-0.18,1.35,30
0.16,-0.03,1.33,30
0.17,-0.0,1.13,30
0.18,-0.11,0.72,30
0.17,-0.23,0.65,30
0.13,-0.44,0.89,30
0.12,-0.45,1.08,30
0.14,-0.29,1.27,30
0.16,-0.18,1.21,30
0.19,-0.1,0.91,30
0.2,-0.2,0.73,30
0.19,-0.26,0.75,30
0.17,-0.3,0.95,30
0.17,-0.27,1.06,30
0.18,-0.15,1.1,30
0.19,-0.12,1.04,30
0.19,-0.17,0.9,30
0.19,-0.21,0.89,30
0.2,-0.24,0.98,30
0.2,-0.23,1.03,30
0.15,0.05,1.19,31
0.14,0.15,1.31,31
0.07,0.48,1.75,31
0.02,0.72,1.99,31
-0.07,0.99,2.29,31
-0.13,0.86,2.17,31
-0.37,0.33,1.04,31
-0.49,0.06,0.3,31
-0.86,-0.83,-0.8,31
-1.11,-1.66,-1.04,31
-1.22,-3.74,-1.0,31
-0.97,-4.0,-0.85,31
-0.99,-3.73,-0.47,31
-1.25,-2.78,-0.23,31
-1.89,-0.03,0.4,31
-2.53,1.59,0.97,31
-2.83,4.0,3.24,31
-0.65,4.0,4.0,31
-0.22,3.88,3.97,31
-1.6,1.86,1.71,31
-2.36,0.39,0.53,31
-2.83,-2.26,-0.43,31
-2.48,-3.39,-0.53,31
-1.11,-4.0,-0.66,31
-0.65,-4.0,-0.69,31
-0.76,-2.67,-0.22,31
-0.95,-1.38,0.25,31
-1.13,0.86,1.19,31
-0.97,1.68,1.64,31
-0.21,2.73,2.47,31
0.07,2.81,2.75,31
0.01,1.71,2.53,31
-0.22,0.82,2.0,31
-0.5,-0.69,0.98,31
-0.48,-1.22,0.66,31
-0.26,-1.88,0.26,31
-0.14,-1.95,0.15,31
0.0,-1.33,0.19,31
0.03,-0.79,0.41,31
0.07,0.02,0.98,31
0.11,0.21,1.2,31
0.16,0.31,1.41,31
0.16,0.26,1.4,31
0.12,-0.04,1.22,31
0.11,-0.21,1.09,31
0.1,-0.42,0.89,31
0.1,-0.46,0.83,31
0.11,-0.45,0.76,31
0.12,-0.37,0.75,31
0.12,-0.31,0.81,31
0.13,-0.19,1.06,31
0.13,-0.16,1.17,31
0.13,-0.16,1.18,31
0.13,-0.2,1.08,31
0.13,-0.31,0.84,31
0.12,-0.36,0.79,31
0.12,-0.38,0.84,31
0.12,-0.35,0.92,31
0.12,-0.26,1.08,31
0.13,-0.22,1.08,31
0.14,-0.2,0.95,31
0.14,-0.23,0.89,31
0.12,-0.3,0.91,31
0.12,-0.31,0.97,31
0.12,-0.28,1.06,31
0.12,-0.26,1.04,31
0.13,-0.25,0.91,31
0.14,-0.26,0.86,31
0.13,-0.28,0.89,31
0.12,-0.28,0.95,31
0.11,-0.29,1.06,31
0.11,-0.29,1.07,31
0.11,-0.28,0.99,31
0.12,-0.27,0.94,31
0.13,-0.27,0.92,31
0.13,-0.26,0.93,31
0.13,-0.27,0.97,31
0.13,-0.27,0.99,31
0.12,-0.29,1.01,31
0.12,-0.29,0.99,31
0.12,-0.27,0.93,31
0.12,-0.27,0.91,31
0.12,-0.28,0.93,31
0.12,-0.3,0.99,31
0.12,-0.3,0.99,31
0.12,-0.29,0.97,31
0.12,-0.28,0.95,31
0.12,-0.26,0.92,31
0.12,-0.25,0.92,31
0.12,-0.26,0.94,31
0.12,-0.27,0.95,31
0.12,-0.32,0.96,31
0.12,-0.34,0.96,31
0.12,-0.3,0.95,31
0.12,-0.23,0.97,31
0.12,-0.11,1.05,31
0.11,-0.13,1.08,31
0.1,-0.29,1.04,31
0.11,-0.35,0.99,31
0.12,-0.33,0.93,31
0.13,-0.24,0.9,32
0.13,-0.25,0.85,32
0.13,-0.26,0.85,32
0.13,-0.29,0.96,32
0.13,-0.3,1.03,32
0.13,-0.26,1.04,32
0.13,-0.24,0.98,32
0.13,-0.22,0.9,32
0.13,-0.25,0.94,32
0.12,-0.27,0.99,32
0.11,-0.27,1.08,32
0.11,-0.22,1.14,32
0.11,-0.01,1.34,32
0.1,0.1,1.49,32
0.09,0.55,1.74,32
0.07,0.82,1.75,32
0.02,0.88,1.27,32
-0.06,0.54,0.84,32
-0.31,-0.56,0.14,32
-0.47,-1.19,-0.07,32
-0.79,-2.79,-0.24,32
-0.78,-3.6,-0.21,32
-0.63,-4.0,-0.06,32
-0.78,-3.29,-0.01,32
-1.27,-1.06,0.27,32
-1.54,-0.14,0.66,32
-2.78,2.38,2.16,32
-2.75,3.7,3.18,32
-0.86,4.0,4.0,32
-0.3,4.0,3.87,32
-1.37,2.13,1.37,32
-2.29,0.4,0.19,32
-3.01,-3.01,-0.67,32
-2.37,-4.0,-0.68,32
-0.72,-4.0,-0.56,32
-0.57,-3.86,-0.36,32
-1.31,-1.48,0.41,32
-1.71,0.2,0.85,32
-1.41,2.52,2.0,32
-0.27,3.42,3.12,32
0.01,3.22,3.22,32
-0.39,1.46,2.04,32
-0.69,0.4,1.35,32
-0.77,-1.27,0.66,32
-0.58,-1.84,0.52,32
-0.17,-2.29,0.3,32
-0.07,-2.08,0.21,32
-0.01,-0.97,0.29,32
-0.0,-0.4,0.5,32
0.03,0.26,1.01,32
0.06,0.37,1.23,32
0.07,0.32,1.45,32
0.06,0.18,1.43,32
0.01,-0.18,1.16,32
-0.01,-0.31,1.03,32
-0.0,-0.4,0.98,32
0.01,-0.4,1.02,32
0.04,-0.34,0.98,32
0.06,-0.3,0.89,32
0.08,-0.2,0.77,32
0.08,-0.17,0.79,32
0.06,-0.23,1.0,32
0.05,-0.29,1.09,32
0.04,-0.35,1.08,32
0.04,-0.34,1.01,32
0.04,-0.25,0.88,32
0.04,-0.2,0.88,32
0.04,-0.17,1.02,32
0.05,-0.2,1.09,32
0.05,-0.28,1.05,32
0.05,-0.32,0.89,32
0.05,-0.3,0.87,32
0.05,-0.27,0.96,32
0.06,-0.27,1.01,32
0.06,-0.3,0.97,32
0.06,-0.3,0.91,32
0.05,-0.29,0.88,32
0.05,-0.29,0.91,32
0.05,-0.3,1.01,32
0.05,-0.3,1.03,32
0.05,-0.27,0.99,32
0.05,-0.25,0.96,32
0.05,-0.26,0.94,32
0.04,-0.28,0.95,32
0.04,-0.31,1.0,32
0.04,-0.3,1.02,32
0.05,-0.27,1.01,32
0.06,-0.27,0.98,32
0.06,-0.28,0.93,32
0.06,-0.31,0.91,32
0.05,-0.35,0.93,32
0.04,-0.35,0.95,32
0.04,-0.28,1.01,32
0.05,-0.22,1.04,32
0.07,-0.13,1.02,32
0.08,-0.12,0.97,32
0.07,-0.18,0.87,32
0.07,-0.24,0.86,32
0.05,-0.34,0.92,32
0.04,-0.34,0.98,32
0.07,-0.24,0.86,33
0.06,-0.25,0.92,33
0.06,-0.25,1.0,33
0.06,-0.22,1.09,33
0.07,-0.21,1.07,33
0.07,-0.21,0.94,33
0.07,-0.22,0.9,33
0.07,-0.25,0.9,33
0.06,-0.25,0.94,33
0.06,-0.23,1.05,33
0.06,-0.22,1.09,33
0.04,-0.21,1.14,33
0.03,-0.19,1.2,33
0.02,0.0,1.41,33
0.0,0.2,1.56,33
-0.07,0.76,1.89,33
-0.08,1.06,1.96,33
-0.05,1.11,1.49,33
-0.14,0.74,0.93,33
-0.49,-0.37,-0.18,33
-0.72,-1.12,-0.57,33
-1.28,-3.23,-0.78,33
-1.3,-4.0,-0.62,33
-1.1,-4.0,-0.2,33
-1.32,-3.6,-0.1,33
-2.26,-0.99,0.19,33
-3.09,0.88,0.59,33
-4.0,4.0,2.74,33
-1.54,4.0,4.0,33
-0.61,3.99,4.0,33
-2.23,2.46,2.11,33
-3.16,0.9,0.51,33
-3.25,-2.14,-1.23,33
-2.64,-3.4,-1.34,33
-1.14,-4.0,-1.16,33
-0.74,-4.0,-1.01,33
-1.0,-2.95,-0.29,33
-1.25,-1.69,0.24,33
-1.71,0.87,1.35,33
-1.68,1.87,2.09,33
-0.66,3.14,3.68,33
-0.08,3.23,3.95,33
-0.14,1.95,2.37,33
-0.48,0.92,1.23,33
-0.73,-0.86,0.1,33
-0.62,-1.58,-0.01,33
-0.27,-2.48,0.09,33
-0.15,-2.44,0.24,33
-0.12,-1.27,0.74,33
-0.12,-0.55,0.96,33
0.0,0.37,1.19,33
0.07,0.57,1.25,33
0.11,0.58,1.31,33
0.08,0.42,1.33,33
0.04,-0.09,1.28,33
0.03,-0.3,1.18,33
0.04,-0.53,0.89,33
0.05,-0.55,0.76,33
0.06,-0.45,0.66,33
0.06,-0.33,0.74,33
0.06,-0.13,1.1,33
0.07,-0.08,1.28,33
0.08,-0.12,1.2,33
0.07,-0.24,0.86,33
0.07,-0.29,0.77,33
0.06,-0.31,0.86,33
0.06,-0.3,0.98,33
0.06,-0.28,1.08,33
0.06,-0.28,1.03,33
0.06,-0.28,0.89,33
0.06,-0.27,0.87,33
0.06,-0.22,0.96,33
0.06,-0.22,1.02,33
0.06,-0.25,1.04,33
0.06,-0.27,1.0,33
0.05,-0.29,0.94,33
0.05,-0.29,0.96,33
0.06,-0.24,1.04,33
0.07,-0.22,1.04,33
0.07,-0.22,0.93,33
0.08,-0.25,0.87,33
0.07,-0.3,0.85,33
0.06,-0.3,0.9,33
0.05,-0.27,1.04,33
0.05,-0.26,1.1,33
0.05,-0.23,1.08,33
0.06,-0.23,1.0,33
0.06,-0.26,0.85,33
0.06,-0.29,0.84,33
0.05,-0.27,0.96,33
0.05,-0.24,1.04,33
0.06,-0.21,1.1,33
0.06,-0.23,0.99,33
0.06,-0.25,0.91,33
0.06,-0.29,0.86,33
0.06,-0.29,0.89,33
0.06,-0.2,1.02,33
0.06,-0.18,1.08,33
0.05,-0.22,1.09,33
0.05,-0.25,1.04,33
0.07,-0.25,0.94,34
0.07,-0.27,0.9,34
0.06,-0.27,0.89,34
0.06,-0.27,0.93,34
0.05,-0.26,1.02,34
0.05,-0.25,1.05,34
0.06,-0.24,1.04,34
0.06,-0.24,1.01,34
0.07,-0.28,0.91,34
0.07,-0.32,0.87,34
0.06,-0.37,0.86,34
0.05,-0.36,0.89,34
0.05,-0.21,1.02,34
0.05,-0.1,1.09,34
0.04,0.19,1.26,34
0.0,0.39,1.37,34
-0.06,0.82,1.64,34
-0.03,0.97,1.74,34
0.0,0.92,1.58,34
-0.22,0.21,0.82,34
-0.44,-0.39,0.38,34
-1.23,-2.4,-0.17,34
-1.44,-3.53,-0.21,34
-1.05,-4.0,-0.24,34
-1.01,-3.99,-0.32,34
-1.75,-1.79,-0.31,34
-2.48,0.12,-0.08,34
-3.55,3.54,1.5,34
-3.06,4.0,2.92,34
-0.98,4.0,4.0,34
-0.67,3.66,4.0,34
-2.0,1.19,2.14,34
-2.64,-0.25,0.78,34
-2.82,-2.82,-0.66,34
-2.3,-3.82,-0.86,34
-0.97,-4.0,-1.09,34
-0.79,-3.98,-1.14,34
-1.2,-2.15,-0.71,34
-1.62,-0.49,-0.24,34
-2.5,2.49,1.34,34
-2.22,3.44,2.62,34
-0.37,3.89,4.0,34
0.01,3.26,4.0,34
-0.9,0.98,2.11,34
-1.29,-0.03,1.04,34
-1.18,-1.44,0.05,34
-0.88,-1.97,-0.1,34
-0.31,-2.55,-0.21,34
-0.16,-2.48,-0.19,34
-0.1,-1.5,0.15,34
-0.09,-0.33,0.68,34
-0.06,0.07,0.91,34
0.02,0.52,1.36,34
0.05,0.6,1.53,34
0.06,0.47,1.56,34
0.03,0.29,1.41,34
-0.06,-0.22,1.07,34
-0.09,-0.45,1.03,34
-0.08,-0.71,1.09,34
-0.05,-0.71,1.07,34
0.01,-0.47,0.84,34
0.04,-0.3,0.72,34
0.06,-0.05,0.66,34
0.05,-0.05,0.75,34
0.0,-0.24,1.07,34
-0.01,-0.36,1.18,34
-0.02,-0.44,1.16,34
-0.01,-0.39,1.06,34
-0.0,-0.22,0.92,34
0.0,-0.18,0.92,34
-0.01,-0.25,1.02,34
-0.02,-0.34,1.09,34
-0.02,-0.43,1.17,34
0.01,-0.37,1.12,34
0.05,-0.17,0.88,34
0.06,-0.13,0.77,34
0.05,-0.23,0.74,34
0.04,-0.31,0.81,34
0.03,-0.4,1.0,34
0.03,-0.37,1.06,34
0.05,-0.24,1.0,34
0.04,-0.2,0.89,34
0.03,-0.24,0.91,34
0.02,-0.33,1.06,34
0.01,-0.35,1.11,34
0.03,-0.32,1.04,34
0.04,-0.28,0.95,34
0.06,-0.24,0.8,34
0.06,-0.26,0.77,34
0.04,-0.32,0.84,34
0.03,-0.34,0.94,34
0.01,-0.37,1.15,34
0.02,-0.37,1.18,34
0.04,-0.27,1.03,34
0.06,-0.2,0.93,34
0.07,-0.13,0.84,34
0.07,-0.16,0.86,34
0.04,-0.3,0.98,34
0.03,-0.36,1.03,34
0.02,-0.37,1.05,34
0.08,-0.11,0.96,35
0.07,-0.15,0.96,35
0.06,-0.17,1.0,35
0.07,-0.15,1.06,35
0.07,-0.13,1.05,35
0.07,-0.09,1.02,35
0.08,-0.07,1.03,35
0.09,-0.07,1.1,35
0.07,-0.03,1.15,35
0.06,0.07,1.19,35
0.02,0.5,1.37,35
-0.01,0.75,1.47,35
-0.03,0.96,1.61,35
-0.05,0.85,1.59,35
-0.11,0.34,1.11,35
-0.14,0.05,0.66,35
-0.52,-0.83,-0.34,35
-0.93,-1.72,-0.73,35
-1.42,-3.93,-0.69,35
-1.34,-4.0,-0.3,35
-1.6,-3.83,0.46,35
-2.08,-2.88,0.61,35
-3.71,1.11,0.89,35
-4.0,3.18,1.5,35
-2.98,4.0,3.78,35
-1.44,4.0,4.0,35
-0.91,3.58,3.12,35
-2.06,2.35,1.57,35
-4.0,-1.67,-0.63,35
-4.0,-3.38,-0.89,35
-2.03,-4.0,-0.88,35
-1.04,-4.0,-0.75,35
-1.18,-2.97,0.16,35
-1.88,-1.24,0.78,35
-2.19,2.3,2.08,35
-1.38,3.44,2.76,35
0.29,4.0,3.09,35
0.28,3.29,2.37,35
-0.61,0.6,0.78,35
-0.81,-0.54,0.48,35
-0.54,-1.98,0.43,35
-0.17,-2.37,0.49,35
-0.09,-2.08,0.54,35
-0.06,-0.88,0.71,35
-0.03,-0.31,0.81,35
0.03,0.37,1.06,35
0.05,0.51,1.21,35
0.08,0.44,1.38,35
0.07,0.25,1.34,35
0.02,-0.27,1.04,35
0.0,-0.47,0.92,35
0.01,-0.63,0.84,35
0.03,-0.6,0.85,35
0.06,-0.38,0.87,35
0.07,-0.25,0.87,35
0.06,-0.13,0.92,35
0.04,-0.12,0.99,35
0.02,-0.17,1.17,35
0.02,-0.21,1.18,35
0.02,-0.23,0.99,35
0.02,-0.23,0.88,35
0.03,-0.17,0.86,35
0.03,-0.14,0.96,35
0.04,-0.19,1.18,35
0.04,-0.27,1.18,35
0.05,-0.38,0.94,35
0.06,-0.36,0.81,35
0.05,-0.25,0.76,35
0.04,-0.2,0.84,35
0.02,-0.17,1.07,35
0.02,-0.2,1.14,35
0.02,-0.25,1.08,35
0.03,-0.26,0.96,35
0.04,-0.25,0.94,35
0.05,-0.25,0.97,35
0.05,-0.24,0.99,35
0.05,-0.21,1.0,35
0.05,-0.19,1.0,35
0.05,-0.17,0.97,35
0.05,-0.18,0.96,35
0.05,-0.22,0.96,35
0.05,-0.23,0.97,35
0.04,-0.23,1.01,35
0.05,-0.22,1.03,35
0.05,-0.21,1.02,35
0.06,-0.22,0.97,35
0.06,-0.23,0.91,35
0.06,-0.22,0.92,35
0.05,-0.19,0.99,35
0.05,-0.18,1.01,35
0.03,-0.2,1.03,35
0.03,-0.21,1.03,35
0.03,-0.22,1.03,35
0.04,-0.21,1.0,35
0.05,-0.21,0.93,35
0.06,-0.21,0.9,35
0.06,-0.22,0.92,35
0.06,-0.23,0.95,35
0.05,-0.21,1.01,35
0.05,-0.2,1.04,35
0.06,-0.2,0.91,36
0.06,-0.22,0.89,36
0.06,-0.22,0.95,36
0.05,-0.19,1.1,36
0.05,-0.15,1.13,36
0.06,-0.1,1.06,36
0.06,-0.1,1.0,36
0.07,-0.18,0.91,36
0.07,-0.23,0.89,36
0.06,-0.28,0.9,36
0.05,-0.24,0.95,36
0.02,-0.08,1.18,36
-0.01,0.03,1.3,36
-0.06,0.39,1.43,36
-0.05,0.6,1.44,36
-0.03,0.7,1.46,36
-0.04,0.54,1.4,36
-0.06,0.0,1.1,36
-0.08,-0.28,0.89,36
-0.18,-0.84,0.29,36
-0.29,-1.33,-0.06,36
-0.7,-3.1,-0.36,36
-0.85,-3.92,-0.32,36
-1.24,-4.0,-0.21,36
-1.68,-3.6,-0.13,36
-3.53,0.26,0.45,36
-4.0,2.74,1.24,36
-3.55,4.0,3.78,36
-2.25,4.0,4.0,36
-1.29,3.73,3.52,36
-3.3,1.02,0.61,36
-3.96,-0.91,-0.54,36
-3.49,-3.88,-1.28,36
-2.38,-4.0,-1.28,36
-0.61,-4.0,-0.92,36
-0.71,-3.65,-0.35,36
-1.97,-0.82,1.06,36
-2.36,0.88,1.71,36
-1.42,3.23,3.13,36
-0.53,3.82,3.65,36
0.08,3.25,2.94,36
-0.26,2.07,1.89,36
-0.83,-0.35,0.51,36
-0.79,-1.19,0.28,36
-0.34,-2.19,0.08,36
-0.14,-2.37,-0.0,36
0.01,-1.96,-0.06,36
-0.01,-1.46,0.11,36
-0.07,-0.49,0.87,36
-0.07,-0.13,1.24,36
0.0,0.43,1.66,36
0.06,0.6,1.67,36
0.11,0.62,1.32,36
0.09,0.44,1.08,36
0.06,-0.06,0.86,36
0.05,-0.28,0.89,36
0.06,-0.57,0.92,36
0.07,-0.61,0.88,36
0.08,-0.51,0.77,36
0.08,-0.39,0.75,36
0.07,-0.21,0.89,36
0.05,-0.16,1.2,36
0.05,-0.13,1.32,36
0.08,-0.07,1.28,36
0.08,-0.08,1.12,36
0.07,-0.2,0.82,36
0.06,-0.28,0.76,36
0.04,-0.4,0.81,36
0.03,-0.4,0.92,36
0.02,-0.3,1.13,36
0.03,-0.23,1.16,36
0.04,-0.15,1.03,36
0.04,-0.16,0.95,36
0.05,-0.26,0.93,36
0.06,-0.29,0.97,36
0.07,-0.29,1.01,36
0.08,-0.26,1.01,36
0.09,-0.21,0.96,36
